hour,route_id,label_grouped,label_mode,year,month,weekday,is_weekend,is_holiday_se,is_workday_se,time_of_day_code,temperature_2m,precipitation,windspeed_10m,cloudcover,avg_occupancy_score,n_obs,n_snapshots_used,time_key
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,4,10.6,0.0,23.4,76,0.6667,9,10,2021-10-4-19
20,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,4,0,0,1,4,10.2,0.0,27.8,34,1.6667,3,10,2021-10-4-20
21,9011012065200000,EMPTY,EMPTY,2021,10,4,0,0,1,4,9.8,0.0,28.4,98,0.4286,7,10,2021-10-4-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,4,9.5,0.0,29.0,91,1.75,8,10,2021-10-4-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,0,9.5,0.0,30.1,87,1.0,3,10,2021-10-4-23
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,1,9.6,0.6,16.6,100,1.0,4,10,2021-10-6-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,1,9.7,0.5,14.9,100,0.8,5,10,2021-10-6-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,1,9.9,0.2,16.5,100,1.0,6,10,2021-10-6-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,2,10.1,0.0,16.8,100,1.0,4,10,2021-10-6-10
11,9011012065200000,EMPTY,EMPTY,2021,10,6,1,1,0,2,10.7,0.0,18.1,100,0.5,6,10,2021-10-6-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,2,11.5,0.1,20.6,100,1.0,9,10,2021-10-6-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,2,10.5,0.0,21.1,100,1.4,5,10,2021-10-6-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,2,10.7,0.0,19.9,100,1.0,6,10,2021-10-6-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,3,11.1,0.0,20.9,100,1.0,10,10,2021-10-6-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,3,11.0,0.0,19.8,100,1.0,4,10,2021-10-6-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,3,10.5,0.0,20.5,97,1.0,7,10,2021-10-6-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,3,10.1,0.0,18.3,100,1.0,11,10,2021-10-6-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,4,9.9,0.0,16.0,100,1.0,10,10,2021-10-6-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,4,9.7,0.0,14.0,100,1.0,4,10,2021-10-6-20
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,1,8.3,0.1,7.3,100,1.0,6,10,2021-10-0-05
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,1,8.1,0.1,9.1,100,1.0,4,10,2021-10-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,1,8.0,0.1,9.8,100,0.8571,7,10,2021-10-0-07
8,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,0,0,0,1,1,8.0,0.6,10.5,100,1.75,4,10,2021-10-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,1,8.0,0.2,11.7,100,1.25,8,10,2021-10-0-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,8.2,0.4,13.4,100,1.0,3,10,2021-10-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,8.3,0.2,14.4,100,0.75,8,10,2021-10-0-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,8.5,0.2,15.5,100,1.0,3,10,2021-10-0-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,8.5,0.1,12.7,100,0.875,8,10,2021-10-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,8.6,0.1,12.4,100,1.5,4,10,2021-10-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,3,8.6,0.2,14.6,100,0.875,8,10,2021-10-0-15
16,9011012065200000,CROWDED,STANDING_ROOM_ONLY,2021,10,0,0,0,1,3,8.5,0.1,15.5,100,2.25,4,10,2021-10-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,3,8.3,0.1,16.4,100,1.0,13,10,2021-10-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,3,8.1,0.0,15.2,100,1.0,7,10,2021-10-0-18
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,4,8.0,0.5,17.2,100,1.0,8,10,2021-10-0-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,4,8.1,0.8,17.8,100,1.0,4,10,2021-10-0-21
7,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,1,0,0,1,1,11.2,0.0,18.6,100,1.5,6,10,2021-10-1-07
8,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,1,0,0,1,1,11.3,0.4,15.9,100,1.75,8,10,2021-10-1-08
9,9011012065200000,CROWDED,STANDING_ROOM_ONLY,2021,10,1,0,0,1,1,11.3,0.3,17.7,100,2.5,2,10,2021-10-1-09
10,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,1,0,0,1,2,11.3,0.4,17.8,100,2.0,7,10,2021-10-1-10
11,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,1,0,0,1,2,11.8,0.0,17.8,100,2.0,5,10,2021-10-1-11
12,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,1,0,0,1,2,12.3,0.0,19.4,100,2.25,8,10,2021-10-1-12
13,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,1,0,0,1,2,11.7,0.1,19.6,100,2.5,4,10,2021-10-1-13
14,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,1,0,0,1,2,12.1,0.0,19.8,100,1.75,8,10,2021-10-1-14
15,9011012065200000,CROWDED,STANDING_ROOM_ONLY,2021,10,1,0,0,1,3,12.1,0.2,19.2,100,2.6,5,10,2021-10-1-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,3,12.0,0.9,19.6,100,1.4,15,10,2021-10-1-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,3,12.3,0.4,19.4,100,1.0,7,10,2021-10-1-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,3,12.6,0.0,22.8,100,1.0667,15,10,2021-10-1-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,4,12.8,1.3,22.8,100,1.0,15,10,2021-10-1-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,4,12.9,1.0,25.9,100,1.0,3,10,2021-10-1-20
5,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,1,14.7,0.0,33.7,100,1.0,7,10,2021-10-2-05
6,9011012065200000,EMPTY,EMPTY,2021,10,2,0,0,1,1,14.8,0.2,32.6,100,0.25,4,10,2021-10-2-06
7,9011012065200000,EMPTY,EMPTY,2021,10,2,0,0,1,1,14.6,2.1,34.4,100,0.4667,15,10,2021-10-2-07
8,9011012065200000,EMPTY,EMPTY,2021,10,2,0,0,1,1,14.9,0.1,37.0,100,0.7857,14,10,2021-10-2-08
9,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,2,0,0,1,1,14.9,0.1,38.9,100,1.4,10,10,2021-10-2-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,2,14.7,0.0,38.3,100,1.2727,11,10,2021-10-2-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,2,14.8,0.1,40.4,100,0.75,12,10,2021-10-2-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,2,14.7,0.5,39.1,100,1.4,10,10,2021-10-2-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,2,14.6,0.2,41.8,100,1.0,13,10,2021-10-2-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,2,14.7,0.8,46.1,100,0.9,10,10,2021-10-2-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,3,14.5,0.2,37.5,100,2.0,5,10,2021-10-2-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,3,14.2,0.4,37.2,100,1.3333,6,10,2021-10-2-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,3,14.0,0.1,36.3,100,1.2143,14,10,2021-10-2-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,3,13.7,0.5,34.4,100,1.0,10,10,2021-10-2-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,4,14.0,0.1,40.1,75,0.6,10,10,2021-10-2-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,4,13.8,0.0,38.4,85,1.0,3,10,2021-10-2-20
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,1,12.0,0.0,19.9,100,1.0,3,10,2021-10-3-06
7,9011012065200000,CROWDED,STANDING_ROOM_ONLY,2021,10,3,0,0,1,1,11.9,0.8,13.4,100,2.125,8,10,2021-10-3-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,1,11.5,4.9,6.5,100,1.0,3,10,2021-10-3-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,1,11.5,13.8,8.4,100,0.75,8,10,2021-10-3-09
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,4,8.7,0.0,42.5,39,1.0,2,10,2021-10-3-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,4,8.4,0.0,42.2,9,0.875,8,10,2021-10-3-20
21,9011012065200000,EMPTY,EMPTY,2021,10,3,0,0,1,4,8.1,0.0,43.9,18,0.5,8,10,2021-10-3-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,4,8.0,0.0,44.8,24,0.6667,3,10,2021-10-3-22
8,9011012065200000,EMPTY,EMPTY,2021,10,6,1,1,0,1,10.1,0.0,22.4,100,0.3333,6,10,2021-10-6-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,1,10.6,0.0,24.4,100,1.0,4,10,2021-10-6-09
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,2,11.0,0.0,26.6,100,0.8571,7,10,2021-10-6-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,2,11.1,0.0,27.1,86,0.8,5,10,2021-10-6-12
15,9011012065200000,EMPTY,EMPTY,2021,10,6,1,1,0,3,10.7,0.0,21.1,73,0.5,6,10,2021-10-6-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,6,1,1,0,3,10.3,0.0,20.8,21,1.0,4,10,2021-10-6-16
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,1,8.7,0.0,17.0,0,1.0,3,10,2021-10-0-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,1,8.7,0.0,16.3,0,1.5,8,10,2021-10-0-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,1,9.1,0.0,16.9,36,1.0,3,10,2021-10-0-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,1,9.7,0.0,19.1,20,1.0,7,10,2021-10-0-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,9.8,0.0,19.7,2,1.0,3,10,2021-10-0-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,9.9,0.0,19.1,98,1.0,8,10,2021-10-0-11
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,10.4,0.0,20.7,100,0.875,8,10,2021-10-0-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,2,10.6,0.0,19.9,100,1.0,4,10,2021-10-0-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,3,10.4,0.0,18.4,99,1.125,8,10,2021-10-0-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,3,10.2,0.0,16.6,100,1.0,4,10,2021-10-0-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,3,9.7,0.0,17.2,98,0.6667,15,10,2021-10-0-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,3,9.6,0.0,16.7,100,0.75,4,10,2021-10-0-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,4,9.7,0.0,15.8,100,0.75,8,10,2021-10-0-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,4,10.0,0.0,16.4,99,0.5,4,10,2021-10-0-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,4,10.1,0.4,16.7,100,0.6667,6,10,2021-10-0-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,4,10.5,1.1,17.7,100,1.0,7,10,2021-10-0-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,0,0,0,1,0,10.5,1.6,18.6,100,1.0,2,10,2021-10-0-23
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,1,10.6,0.2,25.5,100,0.5,6,10,2021-10-1-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,1,10.8,0.1,27.0,100,0.875,8,10,2021-10-1-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,1,11.1,0.8,25.4,100,1.0,2,10,2021-10-1-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,2,11.3,5.0,25.1,100,1.0,8,10,2021-10-1-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,2,11.3,2.4,24.5,100,1.0,3,10,2021-10-1-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,2,11.6,0.1,25.0,87,0.8571,7,10,2021-10-1-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,2,11.7,0.0,20.7,99,0.8,5,10,2021-10-1-13
14,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,1,0,0,1,2,11.2,0.0,21.7,99,1.375,8,10,2021-10-1-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,3,11.1,0.0,19.4,48,0.75,4,10,2021-10-1-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,3,11.1,0.0,20.5,49,0.8333,6,10,2021-10-1-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,3,10.7,0.0,19.2,79,1.0,4,10,2021-10-1-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,3,10.6,0.3,19.5,100,1.0,8,10,2021-10-1-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,1,0,0,1,4,10.4,0.3,20.5,100,0.6,10,10,2021-10-1-19
20,9011012065200000,EMPTY,EMPTY,2021,10,1,0,0,1,4,10.0,0.0,19.1,100,0.0,3,10,2021-10-1-20
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,1,13.1,0.0,34.2,100,1.0,4,10,2021-10-2-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,2,13.4,0.1,35.1,100,0.8571,7,10,2021-10-2-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,2,13.3,0.1,35.0,100,1.0,3,10,2021-10-2-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,2,13.4,0.0,34.6,100,1.0,8,10,2021-10-2-12
15,9011012065200000,EMPTY,EMPTY,2021,10,2,0,0,1,3,13.6,0.0,33.2,100,0.3333,3,10,2021-10-2-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,3,13.5,0.0,30.6,100,1.0,5,10,2021-10-2-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,3,13.5,0.0,30.8,100,1.0,4,10,2021-10-2-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,3,13.5,0.0,31.9,100,1.0,8,10,2021-10-2-18
19,9011012065200000,EMPTY,EMPTY,2021,10,2,0,0,1,4,13.4,0.0,33.4,100,0.4444,9,10,2021-10-2-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,2,0,0,1,4,13.3,0.0,30.8,100,1.0,2,10,2021-10-2-20
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,1,12.3,0.0,24.0,100,1.0,2,10,2021-10-3-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,1,11.9,0.0,23.7,100,1.3571,14,10,2021-10-3-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,1,11.4,0.0,22.1,100,1.0,10,10,2021-10-3-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,1,11.5,0.0,22.9,79,0.9,10,10,2021-10-3-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,2,11.7,0.0,23.1,26,1.0,11,10,2021-10-3-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,2,12.0,0.0,25.6,57,0.9231,13,10,2021-10-3-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,2,12.3,0.0,22.6,36,0.9091,11,10,2021-10-3-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,2,12.3,0.0,18.1,36,1.0,10,10,2021-10-3-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,2,12.3,0.0,19.1,17,1.3333,12,10,2021-10-3-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,3,12.1,0.0,18.7,37,1.6923,13,10,2021-10-3-15
16,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,3,0,0,1,3,11.6,0.0,20.2,13,1.5,10,10,2021-10-3-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,3,11.4,0.0,19.1,3,0.9231,13,10,2021-10-3-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,3,11.6,0.0,19.2,0,0.9091,11,10,2021-10-3-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,4,12.0,0.0,21.3,0,0.5882,17,10,2021-10-3-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,3,0,0,1,4,12.1,0.0,23.1,0,1.0,3,10,2021-10-3-20
6,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,1,9.8,0.0,20.2,0,1.0,1,10,2021-10-4-06
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,1,9.7,0.0,16.8,0,1.0,11,10,2021-10-4-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,1,9.7,0.0,20.2,0,1.0,3,10,2021-10-4-08
9,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,1,10.3,0.0,21.2,4,0.625,8,10,2021-10-4-09
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,2,10.8,0.0,20.2,0,1.0,3,10,2021-10-4-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,2,11.2,0.0,19.4,0,1.0,7,10,2021-10-4-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,2,11.6,0.0,18.7,0,1.0,3,10,2021-10-4-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,2,11.9,0.0,18.7,0,1.0,8,10,2021-10-4-13
14,9011012065200000,CROWDED,FEW_SEATS_AVAILABLE,2021,10,4,0,0,1,2,11.9,0.0,19.8,0,1.75,4,10,2021-10-4-14
15,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,3,11.7,0.0,19.7,0,1.25,16,10,2021-10-4-15
16,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,3,11.4,0.0,21.5,11,0.875,8,10,2021-10-4-16
17,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,3,11.4,0.0,20.2,21,1.2,10,10,2021-10-4-17
18,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,3,11.6,0.0,20.5,24,1.0,8,10,2021-10-4-18
19,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,4,11.9,0.0,24.2,8,1.0,8,10,2021-10-4-19
20,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,4,11.9,0.0,25.6,0,0.8182,11,10,2021-10-4-20
21,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,4,11.6,0.0,24.7,0,1.0,10,10,2021-10-4-21
22,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,4,11.1,0.0,24.3,44,1.1429,7,10,2021-10-4-22
23,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,4,0,0,1,0,10.5,0.0,25.0,96,1.0,2,10,2021-10-4-23
7,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,5,1,0,0,1,10.7,0.0,14.1,75,1.0,6,10,2021-10-5-07
8,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,5,1,0,0,1,11.0,0.0,13.6,12,1.0,4,10,2021-10-5-08
10,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,5,1,0,0,2,12.3,0.0,14.6,75,1.0,6,10,2021-10-5-10
11,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,5,1,0,0,2,12.5,0.0,16.0,100,1.0,4,10,2021-10-5-11
12,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,5,1,0,0,2,12.6,0.0,16.1,100,1.0,6,10,2021-10-5-12
13,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,5,1,0,0,2,12.9,0.0,15.2,100,1.2,10,10,2021-10-5-13
14,9011012065200000,MANY_SEATS_AVAILABLE,MANY_SEATS_AVAILABLE,2021,10,5,1,0,0,2,12.4,0.0,18.4,100,1.4,5,10,2021-10-5-14
